Loc Abbr,Loc Desc,Heart Disease Mortality per 100k,Gender,Race/Ethnicity
KY,Warren County,,Female,Hispanic
KY,Washington County,,Female,Hispanic
KY,Wayne County,,Female,Hispanic
KY,Webster County,,Female,Hispanic
KY,Whitley County,,Female,Hispanic
KY,Wolfe County,,Female,Hispanic
KY,Woodford County,,Female,Hispanic
KY,Adair County,,Overall,Asian and Pacific Islander
KY,Allen County,,Overall,Asian and Pacific Islander
KY,Anderson County,,Overall,Asian and Pacific Islander
KY,Ballard County,,Overall,Asian and Pacific Islander
KY,Barren County,,Overall,Asian and Pacific Islander
KY,Bath County,,Overall,Asian and Pacific Islander
KY,Bell County,,Overall,Asian and Pacific Islander
KY,Boone County,160.1,Overall,Asian and Pacific Islander
KY,Bourbon County,,Overall,Asian and Pacific Islander
KY,Boyd County,,Overall,Asian and Pacific Islander
KY,Boyle County,,Overall,Asian and Pacific Islander
KY,Bracken County,,Overall,Asian and Pacific Islander
KY,Breathitt County,,Overall,Asian and Pacific Islander
KY,Breckinridge County,,Overall,Asian and Pacific Islander
KY,Bullitt County,151.6,Overall,Asian and Pacific Islander
KY,Butler County,,Overall,Asian and Pacific Islander
KY,Caldwell County,,Overall,Asian and Pacific Islander
KY,Calloway County,,Overall,Asian and Pacific Islander
KY,Campbell County,204.2,Overall,Asian and Pacific Islander
KY,Carlisle County,,Overall,Asian and Pacific Islander
KY,Carroll County,,Overall,Asian and Pacific Islander
KY,Carter County,,Overall,Asian and Pacific Islander
KY,Casey County,,Overall,Asian and Pacific Islander
KY,Christian County,,Overall,Asian and Pacific Islander
KY,Clark County,,Overall,Asian and Pacific Islander
KY,Clay County,,Overall,Asian and Pacific Islander
KY,Clinton County,,Overall,Asian and Pacific Islander
KY,Crittenden County,,Overall,Asian and Pacific Islander
KY,Cumberland County,,Overall,Asian and Pacific Islander
KY,Daviess County,,Overall,Asian and Pacific Islander
KY,Edmonson County,,Overall,Asian and Pacific Islander
KY,Elliott County,,Overall,Asian and Pacific Islander
KY,Estill County,,Overall,Asian and Pacific Islander
KY,Fayette County,67.6,Overall,Asian and Pacific Islander
KY,Fleming County,,Overall,Asian and Pacific Islander
KY,Floyd County,,Overall,Asian and Pacific Islander
KY,Franklin County,,Overall,Asian and Pacific Islander
KY,Fulton County,,Overall,Asian and Pacific Islander
KY,Gallatin County,,Overall,Asian and Pacific Islander
KY,Garrard County,,Overall,Asian and Pacific Islander
KY,Grant County,,Overall,Asian and Pacific Islander
KY,Graves County,,Overall,Asian and Pacific Islander
KY,Grayson County,,Overall,Asian and Pacific Islander
KY,Green County,,Overall,Asian and Pacific Islander
KY,Greenup County,,Overall,Asian and Pacific Islander
KY,Hancock County,,Overall,Asian and Pacific Islander
KY,Hardin County,157.4,Overall,Asian and Pacific Islander
KY,Harlan County,,Overall,Asian and Pacific Islander
KY,Harrison County,,Overall,Asian and Pacific Islander
KY,Hart County,,Overall,Asian and Pacific Islander
KY,Henderson County,,Overall,Asian and Pacific Islander
KY,Henry County,,Overall,Asian and Pacific Islander
KY,Hickman County,,Overall,Asian and Pacific Islander
KY,Hopkins County,,Overall,Asian and Pacific Islander
KY,Jackson County,,Overall,Asian and Pacific Islander
KY,Jefferson County,140.4,Overall,Asian and Pacific Islander
KY,Jessamine County,,Overall,Asian and Pacific Islander
KY,Johnson County,,Overall,Asian and Pacific Islander
KY,Kenton County,220.1,Overall,Asian and Pacific Islander
KY,Knott County,,Overall,Asian and Pacific Islander
KY,Knox County,,Overall,Asian and Pacific Islander
KY,Larue County,,Overall,Asian and Pacific Islander
KY,Laurel County,,Overall,Asian and Pacific Islander
KY,Lawrence County,,Overall,Asian and Pacific Islander
KY,Lee County,,Overall,Asian and Pacific Islander
KY,Leslie County,,Overall,Asian and Pacific Islander
KY,Letcher County,,Overall,Asian and Pacific Islander
KY,Lewis County,,Overall,Asian and Pacific Islander
KY,Lincoln County,,Overall,Asian and Pacific Islander
KY,Livingston County,,Overall,Asian and Pacific Islander
KY,Logan County,,Overall,Asian and Pacific Islander
KY,Lyon County,,Overall,Asian and Pacific Islander
KY,McCracken County,,Overall,Asian and Pacific Islander
KY,McCreary County,,Overall,Asian and Pacific Islander
KY,McLean County,,Overall,Asian and Pacific Islander
KY,Madison County,,Overall,Asian and Pacific Islander
KY,Magoffin County,,Overall,Asian and Pacific Islander
KY,Marion County,,Overall,Asian and Pacific Islander
KY,Marshall County,,Overall,Asian and Pacific Islander
KY,Martin County,,Overall,Asian and Pacific Islander
KY,Mason County,,Overall,Asian and Pacific Islander
KY,Meade County,,Overall,Asian and Pacific Islander
KY,Menifee County,,Overall,Asian and Pacific Islander
KY,Mercer County,,Overall,Asian and Pacific Islander
KY,Metcalfe County,,Overall,Asian and Pacific Islander
KY,Monroe County,,Overall,Asian and Pacific Islander
KY,Montgomery County,,Overall,Asian and Pacific Islander
KY,Morgan County,,Overall,Asian and Pacific Islander
KY,Muhlenberg County,,Overall,Asian and Pacific Islander
KY,Nelson County,,Overall,Asian and Pacific Islander
KY,Nicholas County,,Overall,Asian and Pacific Islander
KY,Ohio County,,Overall,Asian and Pacific Islander
KY,Oldham County,140.7,Overall,Asian and Pacific Islander
KY,Owen County,,Overall,Asian and Pacific Islander
KY,Owsley County,,Overall,Asian and Pacific Islander
KY,Pendleton County,,Overall,Asian and Pacific Islander
KY,Perry County,,Overall,Asian and Pacific Islander
KY,Pike County,,Overall,Asian and Pacific Islander
KY,Powell County,,Overall,Asian and Pacific Islander
KY,Pulaski County,,Overall,Asian and Pacific Islander
KY,Robertson County,,Overall,Asian and Pacific Islander
KY,Rockcastle County,,Overall,Asian and Pacific Islander
KY,Rowan County,,Overall,Asian and Pacific Islander
KY,Russell County,,Overall,Asian and Pacific Islander
KY,Scott County,,Overall,Asian and Pacific Islander
KY,Shelby County,140,Overall,Asian and Pacific Islander
KY,Simpson County,,Overall,Asian and Pacific Islander
KY,Spencer County,150.9,Overall,Asian and Pacific Islander
KY,Taylor County,,Overall,Asian and Pacific Islander
KY,Todd County,,Overall,Asian and Pacific Islander
KY,Trigg County,,Overall,Asian and Pacific Islander
KY,Trimble County,,Overall,Asian and Pacific Islander
KY,Union County,,Overall,Asian and Pacific Islander
KY,Warren County,,Overall,Asian and Pacific Islander
KY,Washington County,,Overall,Asian and Pacific Islander
KY,Wayne County,,Overall,Asian and Pacific Islander
KY,Webster County,,Overall,Asian and Pacific Islander
KY,Whitley County,,Overall,Asian and Pacific Islander
KY,Wolfe County,,Overall,Asian and Pacific Islander
KY,Woodford County,,Overall,Asian and Pacific Islander
KY,Adair County,,Male,Asian and Pacific Islander
KY,Allen County,,Male,Asian and Pacific Islander
KY,Anderson County,,Male,Asian and Pacific Islander
KY,Ballard County,,Male,Asian and Pacific Islander
KY,Barren County,,Male,Asian and Pacific Islander
KY,Bath County,,Male,Asian and Pacific Islander
KY,Bell County,,Male,Asian and Pacific Islander
KY,Boone County,228.3,Male,Asian and Pacific Islander
KY,Bourbon County,,Male,Asian and Pacific Islander
KY,Boyd County,,Male,Asian and Pacific Islander
KY,Boyle County,,Male,Asian and Pacific Islander
KY,Bracken County,,Male,Asian and Pacific Islander
KY,Breathitt County,,Male,Asian and Pacific Islander
KY,Breckinridge County,,Male,Asian and Pacific Islander
KY,Bullitt County,,Male,Asian and Pacific Islander
KY,Butler County,,Male,Asian and Pacific Islander
KY,Caldwell County,,Male,Asian and Pacific Islander
KY,Calloway County,,Male,Asian and Pacific Islander
KY,Campbell County,242,Male,Asian and Pacific Islander
KY,Carlisle County,,Male,Asian and Pacific Islander
KY,Carroll County,,Male,Asian and Pacific Islander
KY,Carter County,,Male,Asian and Pacific Islander
KY,Casey County,,Male,Asian and Pacific Islander
KY,Christian County,,Male,Asian and Pacific Islander
KY,Clark County,,Male,Asian and Pacific Islander
KY,Clay County,,Male,Asian and Pacific Islander
KY,Clinton County,,Male,Asian and Pacific Islander
KY,Crittenden County,,Male,Asian and Pacific Islander
KY,Cumberland County,,Male,Asian and Pacific Islander
KY,Daviess County,,Male,Asian and Pacific Islander
KY,Edmonson County,,Male,Asian and Pacific Islander
KY,Elliott County,,Male,Asian and Pacific Islander
KY,Estill County,,Male,Asian and Pacific Islander
KY,Fayette County,136.6,Male,Asian and Pacific Islander
KY,Fleming County,,Male,Asian and Pacific Islander
KY,Floyd County,,Male,Asian and Pacific Islander
KY,Franklin County,,Male,Asian and Pacific Islander
KY,Fulton County,,Male,Asian and Pacific Islander
KY,Gallatin County,,Male,Asian and Pacific Islander
KY,Garrard County,,Male,Asian and Pacific Islander
KY,Grant County,,Male,Asian and Pacific Islander
KY,Graves County,,Male,Asian and Pacific Islander
KY,Grayson County,,Male,Asian and Pacific Islander
KY,Green County,,Male,Asian and Pacific Islander
KY,Greenup County,,Male,Asian and Pacific Islander
KY,Hancock County,,Male,Asian and Pacific Islander
KY,Hardin County,,Male,Asian and Pacific Islander
KY,Harlan County,,Male,Asian and Pacific Islander
KY,Harrison County,,Male,Asian and Pacific Islander
KY,Hart County,,Male,Asian and Pacific Islander
KY,Henderson County,,Male,Asian and Pacific Islander
KY,Henry County,,Male,Asian and Pacific Islander
KY,Hickman County,,Male,Asian and Pacific Islander
KY,Hopkins County,,Male,Asian and Pacific Islander
KY,Jackson County,,Male,Asian and Pacific Islander
KY,Jefferson County,199.2,Male,Asian and Pacific Islander
KY,Jessamine County,,Male,Asian and Pacific Islander
KY,Johnson County,,Male,Asian and Pacific Islander
KY,Kenton County,258.5,Male,Asian and Pacific Islander
KY,Knott County,,Male,Asian and Pacific Islander
KY,Knox County,,Male,Asian and Pacific Islander
KY,Larue County,,Male,Asian and Pacific Islander
KY,Laurel County,,Male,Asian and Pacific Islander
KY,Lawrence County,,Male,Asian and Pacific Islander
KY,Lee County,,Male,Asian and Pacific Islander
KY,Leslie County,,Male,Asian and Pacific Islander
KY,Letcher County,,Male,Asian and Pacific Islander
KY,Lewis County,,Male,Asian and Pacific Islander
KY,Lincoln County,,Male,Asian and Pacific Islander
KY,Livingston County,,Male,Asian and Pacific Islander
KY,Logan County,,Male,Asian and Pacific Islander
KY,Lyon County,,Male,Asian and Pacific Islander
KY,McCracken County,,Male,Asian and Pacific Islander
KY,McCreary County,,Male,Asian and Pacific Islander
KY,McLean County,,Male,Asian and Pacific Islander
KY,Madison County,,Male,Asian and Pacific Islander
KY,Magoffin County,,Male,Asian and Pacific Islander
KY,Marion County,,Male,Asian and Pacific Islander
KY,Marshall County,,Male,Asian and Pacific Islander
KY,Martin County,,Male,Asian and Pacific Islander
KY,Mason County,,Male,Asian and Pacific Islander
KY,Meade County,,Male,Asian and Pacific Islander
KY,Menifee County,,Male,Asian and Pacific Islander
KY,Mercer County,,Male,Asian and Pacific Islander
KY,Metcalfe County,,Male,Asian and Pacific Islander
KY,Monroe County,,Male,Asian and Pacific Islander
KY,Montgomery County,,Male,Asian and Pacific Islander
KY,Morgan County,,Male,Asian and Pacific Islander
KY,Muhlenberg County,,Male,Asian and Pacific Islander
KY,Nelson County,,Male,Asian and Pacific Islander
KY,Nicholas County,,Male,Asian and Pacific Islander
KY,Ohio County,,Male,Asian and Pacific Islander
KY,Oldham County,,Male,Asian and Pacific Islander
KY,Owen County,,Male,Asian and Pacific Islander
KY,Owsley County,,Male,Asian and Pacific Islander
KY,Pendleton County,,Male,Asian and Pacific Islander
KY,Perry County,,Male,Asian and Pacific Islander
KY,Pike County,,Male,Asian and Pacific Islander
KY,Powell County,,Male,Asian and Pacific Islander
KY,Pulaski County,,Male,Asian and Pacific Islander
KY,Robertson County,,Male,Asian and Pacific Islander
KY,Rockcastle County,,Male,Asian and Pacific Islander
KY,Rowan County,,Male,Asian and Pacific Islander
KY,Russell County,,Male,Asian and Pacific Islander
KY,Scott County,,Male,Asian and Pacific Islander
KY,Shelby County,,Male,Asian and Pacific Islander
KY,Simpson County,,Male,Asian and Pacific Islander
KY,Spencer County,,Male,Asian and Pacific Islander
KY,Taylor County,,Male,Asian and Pacific Islander
KY,Todd County,,Male,Asian and Pacific Islander
KY,Trigg County,,Male,Asian and Pacific Islander
KY,Trimble County,,Male,Asian and Pacific Islander
KY,Union County,,Male,Asian and Pacific Islander
KY,Warren County,,Male,Asian and Pacific Islander
KY,Washington County,,Male,Asian and Pacific Islander
KY,Wayne County,,Male,Asian and Pacific Islander
KY,Webster County,,Male,Asian and Pacific Islander
KY,Whitley County,,Male,Asian and Pacific Islander
KY,Wolfe County,,Male,Asian and Pacific Islander
KY,Woodford County,,Male,Asian and Pacific Islander
KY,Adair County,,Female,Asian and Pacific Islander
KY,Allen County,,Female,Asian and Pacific Islander
KY,Anderson County,,Female,Asian and Pacific Islander
KY,Ballard County,,Female,Asian and Pacific Islander
KY,Barren County,,Female,Asian and Pacific Islander
KY,Bath County,,Female,Asian and Pacific Islander
KY,Bell County,,Female,Asian and Pacific Islander
KY,Boone County,,Female,Asian and Pacific Islander
KY,Bourbon County,,Female,Asian and Pacific Islander
KY,Boyd County,,Female,Asian and Pacific Islander
KY,Boyle County,,Female,Asian and Pacific Islander
KY,Bracken County,,Female,Asian and Pacific Islander
KY,Breathitt County,,Female,Asian and Pacific Islander
KY,Breckinridge County,,Female,Asian and Pacific Islander
KY,Bullitt County,,Female,Asian and Pacific Islander
KY,Butler County,,Female,Asian and Pacific Islander
KY,Caldwell County,,Female,Asian and Pacific Islander
KY,Calloway County,,Female,Asian and Pacific Islander
KY,Campbell County,,Female,Asian and Pacific Islander
KY,Carlisle County,,Female,Asian and Pacific Islander
KY,Carroll County,,Female,Asian and Pacific Islander
KY,Carter County,,Female,Asian and Pacific Islander
KY,Casey County,,Female,Asian and Pacific Islander
KY,Christian County,,Female,Asian and Pacific Islander
KY,Clark County,,Female,Asian and Pacific Islander
KY,Clay County,,Female,Asian and Pacific Islander
KY,Clinton County,,Female,Asian and Pacific Islander
KY,Crittenden County,,Female,Asian and Pacific Islander
KY,Cumberland County,,Female,Asian and Pacific Islander
KY,Daviess County,,Female,Asian and Pacific Islander
KY,Edmonson County,,Female,Asian and Pacific Islander
KY,Elliott County,,Female,Asian and Pacific Islander
KY,Estill County,,Female,Asian and Pacific Islander
KY,Fayette County,13.2,Female,Asian and Pacific Islander
KY,Fleming County,,Female,Asian and Pacific Islander
KY,Floyd County,,Female,Asian and Pacific Islander
KY,Franklin County,,Female,Asian and Pacific Islander
KY,Fulton County,,Female,Asian and Pacific Islander
KY,Gallatin County,,Female,Asian and Pacific Islander
KY,Garrard County,,Female,Asian and Pacific Islander
KY,Grant County,,Female,Asian and Pacific Islander
KY,Graves County,,Female,Asian and Pacific Islander
KY,Grayson County,,Female,Asian and Pacific Islander
KY,Green County,,Female,Asian and Pacific Islander
KY,Greenup County,,Female,Asian and Pacific Islander
KY,Hancock County,,Female,Asian and Pacific Islander
KY,Hardin County,,Female,Asian and Pacific Islander
KY,Harlan County,,Female,Asian and Pacific Islander
KY,Harrison County,,Female,Asian and Pacific Islander
KY,Hart County,,Female,Asian and Pacific Islander
KY,Henderson County,,Female,Asian and Pacific Islander
KY,Henry County,,Female,Asian and Pacific Islander
KY,Hickman County,,Female,Asian and Pacific Islander
KY,Hopkins County,,Female,Asian and Pacific Islander
KY,Jackson County,,Female,Asian and Pacific Islander
KY,Jefferson County,102.9,Female,Asian and Pacific Islander
KY,Jessamine County,,Female,Asian and Pacific Islander
KY,Johnson County,,Female,Asian and Pacific Islander
KY,Kenton County,,Female,Asian and Pacific Islander
KY,Knott County,,Female,Asian and Pacific Islander
KY,Knox County,,Female,Asian and Pacific Islander
KY,Larue County,,Female,Asian and Pacific Islander
KY,Laurel County,,Female,Asian and Pacific Islander
KY,Lawrence County,,Female,Asian and Pacific Islander
KY,Lee County,,Female,Asian and Pacific Islander
KY,Leslie County,,Female,Asian and Pacific Islander
KY,Letcher County,,Female,Asian and Pacific Islander
KY,Lewis County,,Female,Asian and Pacific Islander
KY,Lincoln County,,Female,Asian and Pacific Islander
KY,Livingston County,,Female,Asian and Pacific Islander
KY,Logan County,,Female,Asian and Pacific Islander
KY,Lyon County,,Female,Asian and Pacific Islander
KY,McCracken County,,Female,Asian and Pacific Islander
KY,McCreary County,,Female,Asian and Pacific Islander
KY,McLean County,,Female,Asian and Pacific Islander
KY,Madison County,,Female,Asian and Pacific Islander
KY,Magoffin County,,Female,Asian and Pacific Islander
KY,Marion County,,Female,Asian and Pacific Islander
KY,Marshall County,,Female,Asian and Pacific Islander
KY,Martin County,,Female,Asian and Pacific Islander
KY,Mason County,,Female,Asian and Pacific Islander
KY,Meade County,,Female,Asian and Pacific Islander
KY,Menifee County,,Female,Asian and Pacific Islander
KY,Mercer County,,Female,Asian and Pacific Islander
KY,Metcalfe County,,Female,Asian and Pacific Islander
KY,Monroe County,,Female,Asian and Pacific Islander
KY,Montgomery County,,Female,Asian and Pacific Islander
KY,Morgan County,,Female,Asian and Pacific Islander
KY,Muhlenberg County,,Female,Asian and Pacific Islander
KY,Nelson County,,Female,Asian and Pacific Islander
KY,Nicholas County,,Female,Asian and Pacific Islander
KY,Ohio County,,Female,Asian and Pacific Islander
KY,Oldham County,,Female,Asian and Pacific Islander
KY,Owen County,,Female,Asian and Pacific Islander
KY,Owsley County,,Female,Asian and Pacific Islander
KY,Pendleton County,,Female,Asian and Pacific Islander
KY,Perry County,,Female,Asian and Pacific Islander
KY,Pike County,,Female,Asian and Pacific Islander
KY,Powell County,,Female,Asian and Pacific Islander
KY,Pulaski County,,Female,Asian and Pacific Islander
KY,Robertson County,,Female,Asian and Pacific Islander
KY,Rockcastle County,,Female,Asian and Pacific Islander
KY,Rowan County,,Female,Asian and Pacific Islander
KY,Russell County,,Female,Asian and Pacific Islander
KY,Scott County,,Female,Asian and Pacific Islander
KY,Shelby County,,Female,Asian and Pacific Islander
KY,Simpson County,,Female,Asian and Pacific Islander
KY,Spencer County,,Female,Asian and Pacific Islander
KY,Taylor County,,Female,Asian and Pacific Islander
KY,Todd County,,Female,Asian and Pacific Islander
KY,Trigg County,,Female,Asian and Pacific Islander
KY,Trimble County,,Female,Asian and Pacific Islander
KY,Union County,,Female,Asian and Pacific Islander
KY,Warren County,,Female,Asian and Pacific Islander
KY,Washington County,,Female,Asian and Pacific Islander
KY,Wayne County,,Female,Asian and Pacific Islander
KY,Webster County,,Female,Asian and Pacific Islander
KY,Whitley County,,Female,Asian and Pacific Islander
KY,Wolfe County,,Female,Asian and Pacific Islander
KY,Woodford County,,Female,Asian and Pacific Islander
KY,Adair County,,Overall,American Indian and Alaskan Native
KY,Allen County,,Overall,American Indian and Alaskan Native
